id,teamId,firstName,lastName,marketValue,averagePoints,games,gamesPlayed,start11,totalPlaytimeS,totalPoints,status,position,playerImage,number,trend,pointsPerValue,pointsStdDev,history,startProbability,name,marketChangeToday,last5Points,last5PlayedSlots,last5AveragePoints,marketChange.today,marketChange.yesterday,marketChange.twoDays,marketChange.sevenDaysAvg,marketChange.thirtyDaysAvg
6201,6,Nicolai,Remberg,11833377.0,70.0,32.0,32.0,32.0,193422.0,2243.0,0,3,https://kickbase.b-cdn.net/content/file/8838a772b69f4284a8f34b1d63f406d8.png,21.0,1,189.0,,"[{""hasPlayed"": true, ""points"": 80}, {""hasPlayed"": true, ""points"": 185}, {""hasPlayed"": true, ""points"": 64}, {""hasPlayed"": true, ""points"": 68}, {""hasPlayed"": true, ""points"": 45}]",1,Nicolai Remberg,142185.0,"[80.0, 185.0, 64.0, 68.0, 45.0]",5,88.4,142185.0,128621.0,123195.0,887799.0,4334266.0
2941,15,Joseph,Scally,4827724.0,62.0,32.0,32.0,29.0,170347.0,1983.0,0,2,https://kickbase.b-cdn.net/content/file/4abeb14eec7945d694a4737c46522a06.png,29.0,2,410.0,,"[{""hasPlayed"": true, ""points"": 103}, {""hasPlayed"": true, ""points"": -6}, {""hasPlayed"": true, ""points"": 120}, {""hasPlayed"": true, ""points"": 86}, {""hasPlayed"": true, ""points"": 137}]",4,Joseph Scally,-110478.0,"[103.0, -6.0, 120.0, 86.0, 137.0]",5,88.0,-110478.0,-286686.0,-289007.0,-1808442.0,-420338.0
1664,9,Maximilian,Mittelstädt,27529977.0,123.0,32.0,32.0,24.0,142785.0,3927.0,0,2,https://kickbase.b-cdn.net/content/file/b8cb80b921914e60885e8e9429df9518.png,7.0,2,142.0,,"[{""hasPlayed"": true, ""points"": 66}, {""hasPlayed"": true, ""points"": 206}, {""hasPlayed"": true, ""points"": 43}, {""hasPlayed"": true, ""points"": 95}, {""hasPlayed"": true, ""points"": 28}]",3,Maximilian Mittelstädt,-323951.0,"[66.0, 206.0, 43.0, 95.0, 28.0]",5,87.6,-323951.0,-311545.0,-322175.0,-1343740.0,-132567.0
8274,28,Said,El Mala,25439897.0,71.0,34.0,34.0,20.0,130276.0,2418.0,0,3,https://kickbase.b-cdn.net/content/file/f56e6d60e40c49189c830fb4ff65d4bf.png,13.0,2,95.0,,"[{""hasPlayed"": true, ""points"": 89}, {""hasPlayed"": true, ""points"": 1}, {""hasPlayed"": true, ""points"": 169}, {""hasPlayed"": true, ""points"": 119}, {""hasPlayed"": true, ""points"": 55}]",2,Said El Mala,-43362.0,"[89.0, 1.0, 169.0, 119.0, 55.0]",5,86.6,-43362.0,-87021.0,-5984.0,155186.0,2893824.0
7239,43,Max,Finkgräfe,5471867.0,55.0,13.0,13.0,5.0,33441.0,718.0,0,2,https://kickbase.b-cdn.net/content/file/5ea42faff1bf42f386a0f98d8203ee4e.png,35.0,1,131.0,,"[{""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": true, ""points"": 37}, {""hasPlayed"": true, ""points"": 39}, {""hasPlayed"": true, ""points"": 214}, {""hasPlayed"": true, ""points"": 124}]",5,Max Finkgräfe,316388.0,"[17.0, 37.0, 39.0, 214.0, 124.0]",5,86.2,316388.0,348937.0,334484.0,2251935.0,2209592.0
2275,43,Christoph,Baumgartner,19684464.0,117.0,33.0,33.0,32.0,179653.0,3846.0,4,3,https://kickbase.b-cdn.net/content/file/8b2225416e584d5ebd4ee89d8a8a99eb.png,14.0,2,195.0,,"[{""hasPlayed"": true, ""points"": 8}, {""hasPlayed"": true, ""points"": 114}, {""hasPlayed"": true, ""points"": 129}, {""hasPlayed"": true, ""points"": 47}, {""hasPlayed"": true, ""points"": 130}]",5,Christoph Baumgartner,-114325.0,"[8.0, 114.0, 129.0, 47.0, 130.0]",5,85.6,-114325.0,-72230.0,-73766.0,-73559.0,-1391966.0
7167,10,Senne,Lynen,9259202.0,71.0,31.0,31.0,31.0,180555.0,2210.0,0,3,https://kickbase.b-cdn.net/content/file/155288638ca9459bbebfab0684e818ef.png,14.0,1,238.0,,"[{""hasPlayed"": true, ""points"": 33}, {""hasPlayed"": true, ""points"": 104}, {""hasPlayed"": true, ""points"": 103}, {""hasPlayed"": true, ""points"": 101}, {""hasPlayed"": true, ""points"": 87}]",2,Senne Lynen,306017.0,"[33.0, 104.0, 103.0, 101.0, 87.0]",5,85.6,306017.0,250017.0,205877.0,1479287.0,3390217.0
173,2,Jonathan,Tah,36842007.0,127.0,28.0,28.0,23.0,135209.0,3559.0,0,2,https://kickbase.b-cdn.net/content/file/bbdbcc801d7245e79786231de87b80b7.png,4.0,1,96.0,,"[{""hasPlayed"": true, ""points"": 146}, {""hasPlayed"": true, ""points"": 53}, {""hasPlayed"": true, ""points"": 84}, {""hasPlayed"": true, ""points"": 59}, {""hasPlayed"": false, ""points"": null}]",1,Jonathan Tah,55833.0,"[146.0, 53.0, 84.0, 59.0, null]",4,85.5,55833.0,48730.0,52317.0,347287.0,1706208.0
4563,7,Loïc,Badé,13177223.0,95.0,23.0,23.0,19.0,110581.0,2192.0,0,2,https://kickbase.b-cdn.net/content/file/80f11505e8d445ae827aefe485b1c4c7.png,5.0,2,166.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 50}, {""hasPlayed"": true, ""points"": 121}]",3,Loïc Badé,-286141.0,"[null, null, null, 50.0, 121.0]",2,85.5,-286141.0,-314685.0,-296414.0,-1000799.0,719652.0
2988,9,Jamie,Leweling,27088772.0,103.0,32.0,32.0,26.0,153640.0,3282.0,0,3,https://kickbase.b-cdn.net/content/file/f1ba50c544bd40d9ae5a68fbc1ee8cbd.png,18.0,1,121.0,,"[{""hasPlayed"": true, ""points"": 76}, {""hasPlayed"": true, ""points"": 166}, {""hasPlayed"": true, ""points"": 121}, {""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": true, ""points"": 40}]",2,Jamie Leweling,45038.0,"[76.0, 166.0, 121.0, 22.0, 40.0]",5,85.0,45038.0,41547.0,40568.0,196055.0,1383773.0
3158,14,Fisnik,Asllani,26913785.0,90.0,33.0,33.0,31.0,150494.0,2966.0,0,4,https://kickbase.b-cdn.net/content/file/61214fe54f31411ea068f8fb8b3c1e49.png,11.0,1,110.0,,"[{""hasPlayed"": true, ""points"": 42}, {""hasPlayed"": true, ""points"": 83}, {""hasPlayed"": true, ""points"": 91}, {""hasPlayed"": true, ""points"": 151}, {""hasPlayed"": true, ""points"": 57}]",3,Fisnik Asllani,-3868.0,"[42.0, 83.0, 91.0, 151.0, 57.0]",5,84.8,-3868.0,55501.0,56973.0,286726.0,1621727.0
6061,7,Ibrahim,Maza,29412735.0,98.0,28.0,28.0,20.0,121679.0,2743.0,0,3,https://kickbase.b-cdn.net/content/file/7ff9728d20544b96a1fe698af86f9f2f.png,30.0,1,93.0,,"[{""hasPlayed"": true, ""points"": 85}, {""hasPlayed"": true, ""points"": 34}, {""hasPlayed"": true, ""points"": 182}, {""hasPlayed"": true, ""points"": 40}, {""hasPlayed"": true, ""points"": 79}]",1,Ibrahim Maza,97044.0,"[85.0, 34.0, 182.0, 40.0, 79.0]",5,84.0,97044.0,83976.0,88164.0,602703.0,2083800.0
2560,15,Philipp,Sander,11720988.0,80.0,30.0,30.0,29.0,158337.0,2386.0,0,3,https://kickbase.b-cdn.net/content/file/f37f02dbf91c4dd1a891e8098a477c5f.png,16.0,1,203.0,,"[{""hasPlayed"": true, ""points"": 92}, {""hasPlayed"": true, ""points"": 77}, {""hasPlayed"": true, ""points"": 92}, {""hasPlayed"": true, ""points"": 99}, {""hasPlayed"": true, ""points"": 55}]",1,Philipp Sander,175426.0,"[92.0, 77.0, 92.0, 99.0, 55.0]",5,83.0,175426.0,145407.0,133134.0,1008028.0,4861854.0
2144,4,Robin,Koch,23465622.0,107.0,32.0,32.0,32.0,188534.0,3419.0,2,2,https://kickbase.b-cdn.net/content/file/340cf29dd65140208f579773d046dd30.png,4.0,1,145.0,,"[{""hasPlayed"": true, ""points"": 94}, {""hasPlayed"": true, ""points"": 42}, {""hasPlayed"": true, ""points"": 81}, {""hasPlayed"": true, ""points"": 108}, {""hasPlayed"": true, ""points"": 89}]",1,Robin Koch,10031.0,"[94.0, 42.0, 81.0, 108.0, 89.0]",5,82.8,10031.0,57022.0,127443.0,782809.0,3413975.0
8225,7,Jeanuël,Belocian,3999922.0,54.0,22.0,22.0,17.0,102511.0,1194.0,0,2,https://kickbase.b-cdn.net/content/file/274858f664db446a9e3a944511815446.png,44.0,2,298.0,,"[{""hasPlayed"": true, ""points"": 110}, {""hasPlayed"": true, ""points"": 64}, {""hasPlayed"": true, ""points"": 70}, {""hasPlayed"": true, ""points"": 78}, {""hasPlayed"": true, ""points"": 89}]",5,Jeanuël Belocian,-119517.0,"[110.0, 64.0, 70.0, 78.0, 89.0]",5,82.2,-119517.0,-120023.0,-118120.0,-834797.0,952533.0
2887,4,Ritsu,Dōan,20892017.0,90.0,31.0,31.0,28.0,154093.0,2793.0,0,3,https://kickbase.b-cdn.net/content/file/a635c31b1d4a4468826bb1915a8495c6.png,20.0,1,133.0,,"[{""hasPlayed"": true, ""points"": 89}, {""hasPlayed"": true, ""points"": 18}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 138}, {""hasPlayed"": false, ""points"": null}]",2,Ritsu Dōan,150131.0,"[89.0, 18.0, null, 138.0, null]",3,81.66666666666667,150131.0,145496.0,150128.0,1101380.0,4137235.0
7282,10,Olivier,Deman,10459311.0,74.0,16.0,16.0,14.0,82852.0,1176.0,0,2,https://kickbase.b-cdn.net/content/file/581d084f390f47a38c3d2d35085fb1e4.png,2.0,1,112.0,,"[{""hasPlayed"": true, ""points"": 51}, {""hasPlayed"": true, ""points"": 129}, {""hasPlayed"": true, ""points"": 106}, {""hasPlayed"": true, ""points"": 33}, {""hasPlayed"": true, ""points"": 87}]",1,Olivier Deman,-9986.0,"[51.0, 129.0, 106.0, 33.0, 87.0]",5,81.2,-9986.0,38196.0,90048.0,1043099.0,6027133.0
1856,3,Marcel,Sabitzer,9191030.0,83.0,26.0,26.0,21.0,119084.0,2146.0,0,3,https://kickbase.b-cdn.net/content/file/e5fd8b4544ef4fbf99fa27874f810794.png,20.0,2,233.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 104}, {""hasPlayed"": true, ""points"": 68}, {""hasPlayed"": true, ""points"": 115}, {""hasPlayed"": true, ""points"": 29}]",3,Marcel Sabitzer,-178502.0,"[null, 104.0, 68.0, 115.0, 29.0]",4,79.0,-178502.0,-149354.0,-203713.0,-1616783.0,-434897.0
2302,40,Woo-Yeong,Jeong,3734486.0,36.0,28.0,28.0,13.0,81482.0,994.0,0,3,https://kickbase.b-cdn.net/content/file/167f780b883445c1bb79e00354f1e807.png,11.0,2,266.0,,"[{""hasPlayed"": true, ""points"": 125}, {""hasPlayed"": true, ""points"": 33}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Woo-Yeong Jeong,-104166.0,"[125.0, 33.0, null, null, null]",2,79.0,-104166.0,-118893.0,-128272.0,-923219.0,2961686.0
11099,3,Jobe,Bellingham,19522528.0,68.0,32.0,32.0,20.0,119220.0,2172.0,0,3,https://kickbase.b-cdn.net/content/file/7b67f5aec4444746b2848e6d9a775210.png,7.0,1,111.0,,"[{""hasPlayed"": true, ""points"": 108}, {""hasPlayed"": true, ""points"": 80}, {""hasPlayed"": true, ""points"": 43}, {""hasPlayed"": true, ""points"": 124}, {""hasPlayed"": true, ""points"": 37}]",3,Jobe Bellingham,96555.0,"[108.0, 80.0, 43.0, 124.0, 37.0]",5,78.4,96555.0,108490.0,111551.0,774587.0,2959726.0
4446,40,Aljoscha,Kemlein,8682851.0,48.0,30.0,30.0,23.0,129466.0,1437.0,0,3,https://kickbase.b-cdn.net/content/file/2dc45e5315ff4262a38925af69a6e745.png,6.0,1,165.0,,"[{""hasPlayed"": true, ""points"": 109}, {""hasPlayed"": true, ""points"": 175}, {""hasPlayed"": true, ""points"": 67}, {""hasPlayed"": true, ""points"": 3}, {""hasPlayed"": true, ""points"": 34}]",1,Aljoscha Kemlein,264387.0,"[109.0, 175.0, 67.0, 3.0, 34.0]",5,77.6,264387.0,270024.0,270871.0,1780064.0,5091416.0
3041,18,Silvan Dominic,Widmer,3013592.0,54.0,27.0,27.0,22.0,117652.0,1463.0,0,2,https://kickbase.b-cdn.net/content/file/f8a4a7b03b4c4326bdc73b1c9e0d6866.png,30.0,2,485.0,,"[{""hasPlayed"": true, ""points"": 84}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 147}, {""hasPlayed"": true, ""points"": 51}, {""hasPlayed"": true, ""points"": 26}]",4,Silvan Dominic Widmer,-71363.0,"[84.0, null, 147.0, 51.0, 26.0]",4,77.0,-71363.0,-68788.0,-75712.0,-608992.0,-2198342.0
3102,40,Tom,Rothe,7558652.0,41.0,21.0,21.0,10.0,71469.0,863.0,0,2,https://kickbase.b-cdn.net/content/file/82917858d1a74a7f90a2d9dfca456b71.png,15.0,1,114.0,,"[{""hasPlayed"": true, ""points"": 146}, {""hasPlayed"": true, ""points"": 62}, {""hasPlayed"": true, ""points"": 155}, {""hasPlayed"": true, ""points"": 0}, {""hasPlayed"": true, ""points"": 18}]",2,Tom Rothe,296645.0,"[146.0, 62.0, 155.0, 0.0, 18.0]",5,76.2,296645.0,293209.0,248889.0,1733503.0,3562413.0
1954,14,,Bernardo,8730170.0,82.0,29.0,29.0,26.0,152866.0,2381.0,0,2,https://kickbase.b-cdn.net/content/file/2e01b620f1354d0f9383cc0003c49d97.png,13.0,2,272.0,,"[{""hasPlayed"": true, ""points"": 47}, {""hasPlayed"": true, ""points"": 129}, {""hasPlayed"": true, ""points"": 53}, {""hasPlayed"": true, ""points"": 70}, {""hasPlayed"": true, ""points"": 80}]",3,Bernardo,-191004.0,"[47.0, 129.0, 53.0, 70.0, 80.0]",5,75.8,-191004.0,-208383.0,-207495.0,-1757688.0,-1104506.0
13442,15,Hugo,Bolin,8092641.0,40.0,13.0,13.0,5.0,35891.0,517.0,0,3,https://kickbase.b-cdn.net/content/file/0e5ee2c256e04b02a8de12f37ec58fb6.png,38.0,1,63.0,,"[{""hasPlayed"": true, ""points"": 183}, {""hasPlayed"": true, ""points"": 3}, {""hasPlayed"": true, ""points"": 39}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 78}]",2,Hugo Bolin,309397.0,"[183.0, 3.0, 39.0, null, 78.0]",4,75.75,309397.0,291907.0,276347.0,1842903.0,5090393.0
2358,28,Tom,Krauß,8423917.0,56.0,26.0,26.0,19.0,116693.0,1461.0,0,3,https://kickbase.b-cdn.net/content/file/55c214adfaba4a839c1bb19ad5a5f8ed.png,5.0,1,173.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 91}, {""hasPlayed"": true, ""points"": 59}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Tom Krauß,192368.0,"[null, 91.0, 59.0, null, null]",2,75.0,192368.0,157604.0,135013.0,1009012.0,5589393.0
2068,9,Dan-Axel,Zagadou,3631358.0,141.0,3.0,3.0,3.0,13672.0,424.0,1,2,https://kickbase.b-cdn.net/content/file/2f2eb673a0224e1cb305b8cc042cf931.png,23.0,2,116.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 74}, {""hasPlayed"": false, ""points"": null}]",5,Dan-Axel Zagadou,-146203.0,"[null, null, null, 74.0, null]",1,74.0,-146203.0,-150965.0,-146576.0,-1080484.0,-3245671.0
9684,13,Alexis,Claude-Maurice,11669962.0,80.0,29.0,29.0,25.0,136499.0,2314.0,2,3,https://kickbase.b-cdn.net/content/file/a90dd89d388d4dfbaa76eb454c203b02.png,20.0,2,198.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 139}, {""hasPlayed"": true, ""points"": 91}, {""hasPlayed"": true, ""points"": 42}]",3,Alexis Claude-Maurice,-345515.0,"[null, 24.0, 139.0, 91.0, 42.0]",4,74.0,-345515.0,-150694.0,-52007.0,-203779.0,2490987.0
3143,13,Kristijan,Jakić,1840049.0,56.0,26.0,26.0,18.0,110792.0,1450.0,2,3,https://kickbase.b-cdn.net/content/file/27912c1416d04665a6daace67db676be.png,17.0,2,788.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 35}, {""hasPlayed"": true, ""points"": 181}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": false, ""points"": null}]",4,Kristijan Jakić,-119393.0,"[null, 35.0, 181.0, 6.0, null]",3,74.0,-119393.0,-125909.0,-115155.0,-834342.0,-2348918.0
2552,28,Marius,Bülter,6358586.0,53.0,32.0,32.0,18.0,109316.0,1701.0,0,4,https://kickbase.b-cdn.net/content/file/020abec0763842a7af00f1ec5aafeea4.png,30.0,1,267.0,,"[{""hasPlayed"": true, ""points"": 13}, {""hasPlayed"": true, ""points"": 155}, {""hasPlayed"": true, ""points"": 152}, {""hasPlayed"": true, ""points"": 4}, {""hasPlayed"": true, ""points"": 42}]",3,Marius Bülter,205569.0,"[13.0, 155.0, 152.0, 4.0, 42.0]",5,73.2,205569.0,169700.0,138645.0,1172636.0,2071131.0
2255,4,Jonathan,Burkardt,26199028.0,87.0,22.0,22.0,15.0,87110.0,1912.0,0,4,https://kickbase.b-cdn.net/content/file/2eca07d51a734c0582f65922e9bf3a91.png,9.0,1,72.0,,"[{""hasPlayed"": true, ""points"": 227}, {""hasPlayed"": true, ""points"": 95}, {""hasPlayed"": true, ""points"": 63}, {""hasPlayed"": true, ""points"": -14}, {""hasPlayed"": true, ""points"": -6}]",1,Jonathan Burkardt,89243.0,"[227.0, 95.0, 63.0, -14.0, -6.0]",5,73.0,89243.0,88121.0,92911.0,662575.0,3736443.0
619,15,Kevin,Stöger,6712721.0,43.0,29.0,29.0,15.0,86591.0,1239.0,0,3,https://kickbase.b-cdn.net/content/file/7fe99cc5433c42ca84045549f3cb77b8.png,7.0,1,184.0,,"[{""hasPlayed"": true, ""points"": 80}, {""hasPlayed"": true, ""points"": 21}, {""hasPlayed"": true, ""points"": 104}, {""hasPlayed"": true, ""points"": 78}, {""hasPlayed"": true, ""points"": 81}]",3,Kevin Stöger,271644.0,"[80.0, 21.0, 104.0, 78.0, 81.0]",5,72.8,271644.0,259109.0,226681.0,1780259.0,5150085.0
10049,13,Hennes,Behrens,9698344.0,68.0,16.0,16.0,15.0,87282.0,1093.0,0,2,https://kickbase.b-cdn.net/content/file/70e43833dcee49629e10c92d9ed4770d.png,0.0,1,112.0,,"[{""hasPlayed"": true, ""points"": 39}, {""hasPlayed"": true, ""points"": 103}, {""hasPlayed"": true, ""points"": 62}, {""hasPlayed"": true, ""points"": 123}, {""hasPlayed"": true, ""points"": 33}]",1,Hennes Behrens,345715.0,"[39.0, 103.0, 62.0, 123.0, 33.0]",5,72.0,345715.0,315935.0,272797.0,2067847.0,7338667.0
6168,13,Robin,Fellhauer,10340741.0,65.0,34.0,34.0,31.0,182393.0,2209.0,0,3,https://kickbase.b-cdn.net/content/file/66cfd1c30d0a4e6fb051b5dc6ada35cf.png,19.0,1,213.0,,"[{""hasPlayed"": true, ""points"": 30}, {""hasPlayed"": true, ""points"": 160}, {""hasPlayed"": true, ""points"": 54}, {""hasPlayed"": true, ""points"": 23}, {""hasPlayed"": true, ""points"": 93}]",1,Robin Fellhauer,75271.0,"[30.0, 160.0, 54.0, 23.0, 93.0]",5,72.0,75271.0,100966.0,141947.0,1207597.0,4914659.0
7215,5,Jordy,Makengo,1974639.0,42.0,20.0,20.0,12.0,79520.0,840.0,0,2,https://kickbase.b-cdn.net/content/file/bf5181157fa948f8b3943d8dfe6655b4.png,33.0,1,425.0,,"[{""hasPlayed"": true, ""points"": 188}, {""hasPlayed"": true, ""points"": 0}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 28}]",3,Jordy Makengo,183532.0,"[188.0, 0.0, null, null, 28.0]",3,72.0,183532.0,4806.0,-110764.0,-383853.0,-2553339.0
118,5,Vincenzo,Grifo,11996488.0,71.0,33.0,33.0,21.0,113451.0,2332.0,0,3,https://kickbase.b-cdn.net/content/file/db2983cdda124ecfb674b4a066e34b5c.png,32.0,1,194.0,,"[{""hasPlayed"": true, ""points"": 38}, {""hasPlayed"": true, ""points"": 57}, {""hasPlayed"": true, ""points"": 60}, {""hasPlayed"": true, ""points"": -1}, {""hasPlayed"": true, ""points"": 205}]",3,Vincenzo Grifo,143193.0,"[38.0, 57.0, 60.0, -1.0, 205.0]",5,71.8,143193.0,122505.0,105402.0,806050.0,3830239.0
1811,13,Jeffrey,Gouweleeuw,10525238.0,62.0,11.0,11.0,10.0,56368.0,684.0,0,2,https://kickbase.b-cdn.net/content/file/f1db17abb1184369a9edd1445b96bb01.png,6.0,1,64.0,,"[{""hasPlayed"": true, ""points"": 47}, {""hasPlayed"": true, ""points"": 78}, {""hasPlayed"": true, ""points"": 79}, {""hasPlayed"": true, ""points"": 62}, {""hasPlayed"": true, ""points"": 93}]",2,Jeffrey Gouweleeuw,112678.0,"[47.0, 78.0, 79.0, 62.0, 93.0]",5,71.8,112678.0,50082.0,11386.0,202400.0,5072443.0
11100,3,Samuele,Inácio,9447071.0,52.0,7.0,7.0,4.0,25406.0,365.0,0,3,https://kickbase.b-cdn.net/content/file/0e8e34d536e6420cb5d7d96fc909f97d.png,40.0,2,38.0,,"[{""hasPlayed"": true, ""points"": 136}, {""hasPlayed"": true, ""points"": 119}, {""hasPlayed"": true, ""points"": 27}, {""hasPlayed"": true, ""points"": 88}, {""hasPlayed"": true, ""points"": -12}]",3,Samuele Inácio,-28195.0,"[136.0, 119.0, 27.0, 88.0, -12.0]",5,71.6,-28195.0,-74043.0,-115737.0,-929007.0,-1787648.0
7224,43,Lukeba,Castello Jr.,18988448.0,106.0,26.0,26.0,24.0,142996.0,2765.0,0,2,https://kickbase.b-cdn.net/content/file/02c2d826957a4899a614c0ad25d8a9a8.png,23.0,2,145.0,,"[{""hasPlayed"": true, ""points"": 66}, {""hasPlayed"": true, ""points"": 116}, {""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Lukeba Castello Jr.,-208629.0,"[66.0, 116.0, 28.0, null, null]",3,70.0,-208629.0,-295890.0,-410490.0,-1808564.0,-831614.0
3019,5,Noah,Atubolu,8143278.0,97.0,34.0,34.0,34.0,203699.0,3299.0,0,1,https://kickbase.b-cdn.net/content/file/7e82d7704f244cccb027dc6c519dc149.png,1.0,2,405.0,,"[{""hasPlayed"": true, ""points"": 118}, {""hasPlayed"": true, ""points"": 51}, {""hasPlayed"": true, ""points"": 64}, {""hasPlayed"": true, ""points"": 23}, {""hasPlayed"": true, ""points"": 94}]",5,Noah Atubolu,66323.0,"[118.0, 51.0, 64.0, 23.0, 94.0]",5,70.0,66323.0,-256672.0,-246327.0,-1480181.0,-3762918.0
3069,3,Felix,Nmecha,26352498.0,94.0,29.0,29.0,25.0,141393.0,2730.0,0,3,https://kickbase.b-cdn.net/content/file/510ad66f94f943fb940c1a7b11792266.png,8.0,1,103.0,,"[{""hasPlayed"": true, ""points"": 126}, {""hasPlayed"": true, ""points"": 14}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Felix Nmecha,124984.0,"[126.0, 14.0, null, null, null]",2,70.0,124984.0,132133.0,130844.0,889822.0,5833149.0
12321,28,Jahmai,Simpson-Pusey,11355068.0,61.0,11.0,11.0,10.0,57539.0,669.0,0,2,https://kickbase.b-cdn.net/content/file/f83f61dc46de468bb38cb6a9d9f51205.png,22.0,1,58.0,,"[{""hasPlayed"": true, ""points"": 31}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 82}, {""hasPlayed"": true, ""points"": 76}, {""hasPlayed"": true, ""points"": 88}]",1,Jahmai Simpson-Pusey,160806.0,"[31.0, null, 82.0, 76.0, 88.0]",4,69.25,160806.0,148155.0,167751.0,1029830.0,6577101.0
1645,5,Maximilian,Eggestein,14991034.0,84.0,34.0,34.0,34.0,203699.0,2849.0,0,3,https://kickbase.b-cdn.net/content/file/46028a6670854b3cba398533dfe6c619.png,8.0,1,190.0,,"[{""hasPlayed"": true, ""points"": 76}, {""hasPlayed"": true, ""points"": 38}, {""hasPlayed"": true, ""points"": 78}, {""hasPlayed"": true, ""points"": -19}, {""hasPlayed"": true, ""points"": 171}]",1,Maximilian Eggestein,166582.0,"[76.0, 38.0, 78.0, -19.0, 171.0]",5,68.8,166582.0,170264.0,160335.0,1136323.0,3971689.0
4598,40,Josip,Juranović,4833125.0,50.0,11.0,11.0,3.0,23550.0,554.0,0,2,https://kickbase.b-cdn.net/content/file/17ce8593891544bbae052579071e5c45.png,18.0,1,114.0,,"[{""hasPlayed"": true, ""points"": 62}, {""hasPlayed"": true, ""points"": 119}, {""hasPlayed"": true, ""points"": 25}, {""hasPlayed"": true, ""points"": 65}, {""hasPlayed"": false, ""points"": null}]",2,Josip Juranović,270117.0,"[62.0, 119.0, 25.0, 65.0, null]",4,67.75,270117.0,138116.0,54375.0,148568.0,4021576.0
13472,3,Luca,Reggiani,4248054.0,74.0,8.0,8.0,6.0,32656.0,592.0,0,2,https://kickbase.b-cdn.net/content/file/ae27049c76974053b81276c3faa1f639.png,49.0,2,139.0,,"[{""hasPlayed"": true, ""points"": 97}, {""hasPlayed"": true, ""points"": 48}, {""hasPlayed"": true, ""points"": 56}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Luca Reggiani,-96493.0,"[97.0, 48.0, 56.0, null, null]",3,67.0,-96493.0,-94960.0,-98522.0,-914075.0,-3705676.0
3543,2,Nathaniel,Brown,28772607.0,83.0,33.0,33.0,29.0,176484.0,2726.0,0,2,https://kickbase.b-cdn.net/content/file/a6bbeb9411db465cb0b0b5dac3fd61a4.png,0.0,1,94.0,,"[{""hasPlayed"": true, ""points"": 70}, {""hasPlayed"": true, ""points"": 26}, {""hasPlayed"": true, ""points"": 38}, {""hasPlayed"": true, ""points"": 166}, {""hasPlayed"": true, ""points"": 31}]",3,Nathaniel Brown,72140.0,"[70.0, 26.0, 38.0, 166.0, 31.0]",5,66.2,72140.0,81734.0,59489.0,457950.0,2081901.0
1978,6,Jordan,Torunarigha,11252557.0,73.0,24.0,24.0,21.0,129230.0,1753.0,0,2,https://kickbase.b-cdn.net/content/file/58a51dcb3fef41de90e23a162e7fe44e.png,25.0,1,155.0,,"[{""hasPlayed"": true, ""points"": -4}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 128}, {""hasPlayed"": true, ""points"": 99}, {""hasPlayed"": true, ""points"": 38}]",1,Jordan Torunarigha,122727.0,"[-4.0, null, 128.0, 99.0, 38.0]",4,65.25,122727.0,103657.0,98038.0,574939.0,4815892.0
