id,teamId,firstName,lastName,marketValue,averagePoints,games,gamesPlayed,start11,totalPlaytimeS,totalPoints,status,position,playerImage,number,trend,pointsPerValue,pointsStdDev,history,name,marketChangeToday
6667,43,El Chadaille,Bitshiabu,4308211.0,74.0,11.0,11.0,8.0,43528.0,815.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/6667.png,5.0,2,189.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 106}, {""hasPlayed"": true, ""points"": 109}, {""hasPlayed"": true, ""points"": 120}]",El Chadaille Bitshiabu,-119558.0
7224,43,Lukeba,Castello Jr.,20797012.0,106.0,26.0,26.0,24.0,142996.0,2765.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/7224.png,23.0,1,132.0,,"[{""hasPlayed"": true, ""points"": 66}, {""hasPlayed"": true, ""points"": 116}, {""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Lukeba Castello Jr.,26628.0
7239,43,Max,Finkgräfe,3219932.0,55.0,13.0,13.0,5.0,33441.0,718.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/7239.png,35.0,1,222.0,,"[{""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": true, ""points"": 37}, {""hasPlayed"": true, ""points"": 39}, {""hasPlayed"": true, ""points"": 214}, {""hasPlayed"": true, ""points"": 124}]",Max Finkgräfe,275658.0
7493,43,Arthur,Vermeeren,4159974.0,,,,,,,0,3,https://kickbase.b-cdn.net/pool/playersbig/7493.png,48.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Arthur Vermeeren,338095.0
8061,43,Johan,Bakayoko,7354495.0,49.0,20.0,20.0,8.0,51925.0,982.0,0,4,https://kickbase.b-cdn.net/pool/playersbig/8061.png,11.0,1,133.0,,"[{""hasPlayed"": true, ""points"": 16}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 43}, {""hasPlayed"": true, ""points"": 16}]",Johan Bakayoko,138851.0
8227,43,Maarten,Vandevoordt,14427579.0,109.0,12.0,12.0,11.0,69295.0,1313.0,0,1,https://kickbase.b-cdn.net/pool/playersbig/8227.png,26.0,1,91.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 77}, {""hasPlayed"": true, ""points"": 87}, {""hasPlayed"": true, ""points"": 96}, {""hasPlayed"": true, ""points"": 135}]",Maarten Vandevoordt,166455.0
9507,43,Antonio,Nusa,24590156.0,91.0,31.0,31.0,24.0,129764.0,2835.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/9507.png,7.0,1,115.0,,"[{""hasPlayed"": true, ""points"": 20}, {""hasPlayed"": true, ""points"": 42}, {""hasPlayed"": true, ""points"": 25}, {""hasPlayed"": true, ""points"": 95}, {""hasPlayed"": true, ""points"": 265}]",Antonio Nusa,163169.0
9776,43,Andrija,Maksimovic,4242816.0,18.0,8.0,8.0,0.0,7579.0,140.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/9776.png,30.0,1,32.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Andrija Maksimovic,280371.0
10113,43,Tidiam,Gomis,5482555.0,23.0,18.0,18.0,2.0,25742.0,405.0,0,4,https://kickbase.b-cdn.net/pool/playersbig/10113.png,27.0,1,73.0,,"[{""hasPlayed"": true, ""points"": -18}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 58}, {""hasPlayed"": false, ""points"": null}]",Tidiam Gomis,126059.0
10530,43,Conrad,Harder,4094459.0,39.0,29.0,29.0,8.0,64737.0,1119.0,0,4,https://kickbase.b-cdn.net/pool/playersbig/10530.png,9.0,2,273.0,,"[{""hasPlayed"": true, ""points"": 16}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -11}, {""hasPlayed"": true, ""points"": 46}, {""hasPlayed"": true, ""points"": 109}]",Conrad Harder,-106218.0
11008,43,Ezechiel,Banzuzi,4027299.0,36.0,24.0,24.0,2.0,43182.0,871.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/11008.png,6.0,1,216.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Ezechiel Banzuzi,199430.0
11886,43,,Rômulo,19664010.0,83.0,30.0,30.0,27.0,139633.0,2488.0,0,4,https://kickbase.b-cdn.net/pool/playersbig/11886.png,40.0,1,126.0,,"[{""hasPlayed"": true, ""points"": -25}, {""hasPlayed"": true, ""points"": 50}, {""hasPlayed"": true, ""points"": 26}, {""hasPlayed"": true, ""points"": 136}, {""hasPlayed"": true, ""points"": 41}]",Rômulo,199588.0
12337,43,Sani,Suleiman,5803765.0,,,,,,,0,4,https://kickbase.b-cdn.net/pool/playersbig/12337.png,18.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Sani Suleiman,-462970.0
14896,43,Abdoul,Koné,6088904.0,,,,,,,4,2,https://kickbase.b-cdn.net/pool/playersbig/14896.png,2.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Abdoul Koné,-354851.0
15376,43,Maxime,Estève,17743658.0,,,,,,,0,2,https://kickbase.b-cdn.net/pool/playersbig/15376.png,3.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Maxime Estève,162460.0
577,15,Daniel,Batz,3927055.0,111.0,21.0,21.0,21.0,125022.0,2331.0,0,1,https://kickbase.b-cdn.net/pool/playersbig/577.png,33.0,2,593.0,,"[{""hasPlayed"": true, ""points"": 282}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 45}, {""hasPlayed"": true, ""points"": 37}, {""hasPlayed"": true, ""points"": 95}]",Daniel Batz,-118924.0
619,15,Kevin,Stöger,4932462.0,43.0,29.0,29.0,15.0,86591.0,1239.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/619.png,7.0,1,251.0,,"[{""hasPlayed"": true, ""points"": 80}, {""hasPlayed"": true, ""points"": 21}, {""hasPlayed"": true, ""points"": 104}, {""hasPlayed"": true, ""points"": 78}, {""hasPlayed"": true, ""points"": 81}]",Kevin Stöger,343589.0
849,15,Tim,Kleindienst,15847393.0,20.0,3.0,3.0,0.0,1186.0,61.0,0,4,https://kickbase.b-cdn.net/pool/playersbig/849.png,11.0,1,3.0,,"[{""hasPlayed"": true, ""points"": 25}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Tim Kleindienst,190734.0
1686,15,Nico,Elvedi,18722451.0,106.0,33.0,33.0,33.0,194378.0,3508.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/1686.png,30.0,1,187.0,,"[{""hasPlayed"": true, ""points"": 298}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 77}, {""hasPlayed"": true, ""points"": 130}, {""hasPlayed"": true, ""points"": 133}]",Nico Elvedi,160150.0
1883,15,Moritz,Nicolas,18511013.0,111.0,34.0,34.0,34.0,200791.0,3766.0,0,1,https://kickbase.b-cdn.net/pool/playersbig/1883.png,1.0,1,203.0,,"[{""hasPlayed"": true, ""points"": 135}, {""hasPlayed"": true, ""points"": 151}, {""hasPlayed"": true, ""points"": 111}, {""hasPlayed"": true, ""points"": 166}, {""hasPlayed"": true, ""points"": 81}]",Moritz Nicolas,107498.0
2074,15,Robin,Hack,7750459.0,59.0,8.0,8.0,3.0,21645.0,469.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/2074.png,25.0,1,60.0,,"[{""hasPlayed"": true, ""points"": 137}, {""hasPlayed"": true, ""points"": 54}, {""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": true, ""points"": -3}, {""hasPlayed"": false, ""points"": null}]",Robin Hack,166876.0
2261,15,Florian,Neuhaus,2919348.0,53.0,17.0,17.0,11.0,59787.0,909.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/2261.png,10.0,2,311.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Florian Neuhaus,-130968.0
2560,15,Philipp,Sander,10712960.0,80.0,30.0,30.0,29.0,158337.0,2386.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/2560.png,16.0,1,222.0,,"[{""hasPlayed"": true, ""points"": 92}, {""hasPlayed"": true, ""points"": 77}, {""hasPlayed"": true, ""points"": 92}, {""hasPlayed"": true, ""points"": 99}, {""hasPlayed"": true, ""points"": 55}]",Philipp Sander,105842.0
2850,15,Jan,Olschowsky,500000.0,,,,,,,0,1,https://kickbase.b-cdn.net/pool/playersbig/2850.png,23.0,0,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Jan Olschowsky,0.0
2862,15,Jens,Castrop,7232984.0,49.0,26.0,26.0,20.0,102167.0,1278.0,1,3,https://kickbase.b-cdn.net/pool/playersbig/2862.png,17.0,2,176.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 10}, {""hasPlayed"": true, ""points"": 51}]",Jens Castrop,-418773.0
2941,15,Joseph,Scally,6636166.0,62.0,32.0,32.0,29.0,170347.0,1983.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/2941.png,29.0,2,298.0,,"[{""hasPlayed"": true, ""points"": 103}, {""hasPlayed"": true, ""points"": -6}, {""hasPlayed"": true, ""points"": 120}, {""hasPlayed"": true, ""points"": 86}, {""hasPlayed"": true, ""points"": 137}]",Joseph Scally,-263241.0
3063,15,Fabio,Chiarodia,1958896.0,33.0,15.0,15.0,8.0,44040.0,490.0,1,2,https://kickbase.b-cdn.net/pool/playersbig/3063.png,2.0,2,250.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 13}, {""hasPlayed"": true, ""points"": 72}, {""hasPlayed"": true, ""points"": 59}, {""hasPlayed"": true, ""points"": 19}]",Fabio Chiarodia,-152539.0
3516,15,Enzo,Leopold,13966824.0,,,,,,,0,3,https://kickbase.b-cdn.net/pool/playersbig/3516.png,8.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Enzo Leopold,208595.0
4292,15,David,Herold,10314413.0,,,,,,,0,2,https://kickbase.b-cdn.net/pool/playersbig/4292.png,20.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",David Herold,30027.0
4333,15,Lukas,Ullrich,4636157.0,33.0,23.0,23.0,14.0,85790.0,766.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/4333.png,26.0,1,165.0,,"[{""hasPlayed"": true, ""points"": 105}, {""hasPlayed"": true, ""points"": 3}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 11}]",Lukas Ullrich,294444.0
4419,15,Nathan,Ngoumou,4805493.0,,,,,,,0,3,https://kickbase.b-cdn.net/pool/playersbig/4419.png,19.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Nathan Ngoumou,225246.0
6199,15,Shuto,Machino,1064689.0,23.0,32.0,32.0,9.0,74463.0,742.0,0,4,https://kickbase.b-cdn.net/pool/playersbig/6199.png,18.0,2,696.0,,"[{""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": true, ""points"": -6}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": false, ""points"": null}]",Shuto Machino,-99707.0
6319,15,Franck,Honorat,9839216.0,68.0,28.0,28.0,24.0,126507.0,1898.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/6319.png,9.0,1,192.0,,"[{""hasPlayed"": true, ""points"": 36}, {""hasPlayed"": true, ""points"": -3}, {""hasPlayed"": true, ""points"": 137}, {""hasPlayed"": true, ""points"": 32}, {""hasPlayed"": true, ""points"": 2}]",Franck Honorat,108342.0
7774,15,Yukhym,Konoplia,4194237.0,,,,,,,1,2,https://kickbase.b-cdn.net/pool/playersbig/7774.png,22.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Yukhym Konoplia,-154259.0
9540,15,Isac,Lidberg,11347884.0,,,,,,,0,4,https://kickbase.b-cdn.net/pool/playersbig/9540.png,3.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Isac Lidberg,64153.0
11010,15,Kevin,Diks,14955686.0,95.0,30.0,30.0,28.0,161173.0,2844.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/11010.png,4.0,1,190.0,,"[{""hasPlayed"": true, ""points"": 241}, {""hasPlayed"": true, ""points"": 71}, {""hasPlayed"": true, ""points"": 33}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 72}]",Kevin Diks,179489.0
11748,15,Wael,Mohya,8923687.0,34.0,15.0,15.0,6.0,36598.0,507.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/11748.png,36.0,1,56.0,,"[{""hasPlayed"": true, ""points"": 87}, {""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 46}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Wael Mohya,84570.0
13442,15,Hugo,Bolin,6249738.0,40.0,13.0,13.0,5.0,35891.0,517.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/13442.png,38.0,1,82.0,,"[{""hasPlayed"": true, ""points"": 183}, {""hasPlayed"": true, ""points"": 3}, {""hasPlayed"": true, ""points"": 39}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 78}]",Hugo Bolin,184104.0
15181,15,Jan,Leszczynski,4872964.0,,,,,,,0,2,https://kickbase.b-cdn.net/pool/playersbig/15181.png,5.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Jan Leszczynski,-376067.0
15202,15,Zento,Uno,3913797.0,,,,,,,2,3,https://kickbase.b-cdn.net/pool/playersbig/15202.png,47.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Zento Uno,-148429.0
15613,15,Daiki,Hashioka,6201591.0,,,,,,,0,2,https://kickbase.b-cdn.net/pool/playersbig/15613.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Daiki Hashioka,320896.0
54,3,Emre,Can,2272069.0,114.0,9.0,9.0,7.0,41373.0,1026.0,1,2,https://kickbase.b-cdn.net/pool/playersbig/54.png,23.0,2,451.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Emre Can,-116158.0
75,3,Patrick,Drewes,500000.0,,,,,,,0,1,https://kickbase.b-cdn.net/pool/playersbig/75.png,30.0,0,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Patrick Drewes,0.0
1704,3,Waldemar,Anton,33375505.0,126.0,32.0,32.0,32.0,190794.0,4034.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/1704.png,3.0,1,120.0,,"[{""hasPlayed"": true, ""points"": 156}, {""hasPlayed"": true, ""points"": 123}, {""hasPlayed"": true, ""points"": 40}, {""hasPlayed"": true, ""points"": 153}, {""hasPlayed"": true, ""points"": 133}]",Waldemar Anton,76802.0
1856,3,Marcel,Sabitzer,10807813.0,83.0,26.0,26.0,21.0,119084.0,2146.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/1856.png,20.0,1,198.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 104}, {""hasPlayed"": true, ""points"": 68}, {""hasPlayed"": true, ""points"": 115}, {""hasPlayed"": true, ""points"": 29}]",Marcel Sabitzer,7104.0
1873,3,Gregor,Kobel,23124578.0,104.0,34.0,34.0,34.0,202740.0,3530.0,0,1,https://kickbase.b-cdn.net/pool/playersbig/1873.png,1.0,1,152.0,,"[{""hasPlayed"": true, ""points"": 154}, {""hasPlayed"": true, ""points"": 81}, {""hasPlayed"": true, ""points"": 82}, {""hasPlayed"": true, ""points"": 160}, {""hasPlayed"": true, ""points"": 65}]",Gregor Kobel,52024.0
1920,3,Serhou,Guirassy,28186271.0,102.0,33.0,33.0,27.0,151810.0,3356.0,0,4,https://kickbase.b-cdn.net/pool/playersbig/1920.png,9.0,1,119.0,,"[{""hasPlayed"": true, ""points"": 155}, {""hasPlayed"": true, ""points"": 134}, {""hasPlayed"": true, ""points"": 26}, {""hasPlayed"": true, ""points"": 187}, {""hasPlayed"": true, ""points"": 101}]",Serhou Guirassy,107084.0
2148,3,Alexander,Meyer,2203037.0,,,,,,,0,1,https://kickbase.b-cdn.net/pool/playersbig/2148.png,33.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Alexander Meyer,-180707.0
2383,3,Nico,Schlotterbeck,33650065.0,148.0,28.0,28.0,28.0,166561.0,4142.0,1,2,https://kickbase.b-cdn.net/pool/playersbig/2383.png,4.0,2,123.0,,"[{""hasPlayed"": true, ""points"": 142}, {""hasPlayed"": true, ""points"": 250}, {""hasPlayed"": true, ""points"": 72}, {""hasPlayed"": true, ""points"": 146}, {""hasPlayed"": true, ""points"": 67}]",Nico Schlotterbeck,-655674.0
2395,3,Julian,Ryerson,25596287.0,105.0,31.0,31.0,26.0,148097.0,3246.0,2,2,https://kickbase.b-cdn.net/pool/playersbig/2395.png,26.0,1,126.0,,"[{""hasPlayed"": true, ""points"": 141}, {""hasPlayed"": true, ""points"": 127}, {""hasPlayed"": true, ""points"": 41}, {""hasPlayed"": true, ""points"": 171}, {""hasPlayed"": true, ""points"": 3}]",Julian Ryerson,41396.0
2714,3,Maximilian,Beier,25659669.0,94.0,32.0,32.0,24.0,132156.0,3023.0,0,4,https://kickbase.b-cdn.net/pool/playersbig/2714.png,14.0,1,117.0,,"[{""hasPlayed"": true, ""points"": 52}, {""hasPlayed"": true, ""points"": 207}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": true, ""points"": 241}, {""hasPlayed"": true, ""points"": 13}]",Maximilian Beier,67096.0
2736,3,Ramy,Bensebaini,19442970.0,128.0,21.0,21.0,15.0,102687.0,2683.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/2736.png,5.0,1,137.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 364}, {""hasPlayed"": true, ""points"": 106}]",Ramy Bensebaini,174547.0
3069,3,Felix,Nmecha,25462676.0,94.0,29.0,29.0,25.0,141393.0,2730.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/3069.png,8.0,1,107.0,,"[{""hasPlayed"": true, ""points"": 126}, {""hasPlayed"": true, ""points"": 14}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Felix Nmecha,131229.0
9440,3,Filippo,Mane,4607346.0,12.0,4.0,4.0,2.0,8570.0,46.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/9440.png,39.0,2,9.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Filippo Mane,-191987.0
9698,3,,Fábio Silva,8610180.0,51.0,28.0,28.0,7.0,57551.0,1414.0,0,4,https://kickbase.b-cdn.net/pool/playersbig/9698.png,21.0,2,164.0,,"[{""hasPlayed"": true, ""points"": 44}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": true, ""points"": -10}, {""hasPlayed"": true, ""points"": 112}, {""hasPlayed"": true, ""points"": -14}]",Fábio Silva,-164786.0
10114,3,Carney,Chukwuemeka,4793165.0,47.0,28.0,28.0,8.0,63437.0,1307.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/10114.png,17.0,2,272.0,,"[{""hasPlayed"": true, ""points"": 30}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -14}, {""hasPlayed"": true, ""points"": 32}, {""hasPlayed"": true, ""points"": 3}]",Carney Chukwuemeka,-264838.0
10115,3,Daniel,Svensson,19992370.0,82.0,33.0,33.0,27.0,162894.0,2705.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/10115.png,24.0,1,135.0,,"[{""hasPlayed"": true, ""points"": 151}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -11}, {""hasPlayed"": true, ""points"": 27}, {""hasPlayed"": true, ""points"": 34}]",Daniel Svensson,63010.0
11099,3,Jobe,Bellingham,18747941.0,68.0,32.0,32.0,20.0,119220.0,2172.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/11099.png,7.0,1,115.0,,"[{""hasPlayed"": true, ""points"": 108}, {""hasPlayed"": true, ""points"": 80}, {""hasPlayed"": true, ""points"": 43}, {""hasPlayed"": true, ""points"": 124}, {""hasPlayed"": true, ""points"": 37}]",Jobe Bellingham,136902.0
11100,3,Samuele,Inácio,10376078.0,52.0,7.0,7.0,4.0,25406.0,365.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/11100.png,40.0,2,35.0,,"[{""hasPlayed"": true, ""points"": 136}, {""hasPlayed"": true, ""points"": 119}, {""hasPlayed"": true, ""points"": 27}, {""hasPlayed"": true, ""points"": 88}, {""hasPlayed"": true, ""points"": -12}]",Samuele Inácio,-255141.0
13472,3,Luca,Reggiani,5162129.0,74.0,8.0,8.0,6.0,32656.0,592.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/13472.png,49.0,2,114.0,,"[{""hasPlayed"": true, ""points"": 97}, {""hasPlayed"": true, ""points"": 48}, {""hasPlayed"": true, ""points"": 56}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Luca Reggiani,-315047.0
14662,3,Justin,Lerma,9814220.0,,,,,,,0,3,https://kickbase.b-cdn.net/pool/playersbig/14662.png,28.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Justin Lerma,16064.0
14899,3,Kauã,Prates,4332456.0,,,,,,,4,2,https://kickbase.b-cdn.net/pool/playersbig/14899.png,0.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Kauã Prates,-113454.0
15211,3,Joane,Gadou,22291904.0,,,,,,,0,2,https://kickbase.b-cdn.net/pool/playersbig/15211.png,22.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Joane Gadou,192038.0
16378,3,Konstantinos,Karetsas,20085385.0,,,,,,,0,3,https://kickbase.b-cdn.net/pool/playersbig/16378.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Konstantinos Karetsas,289041.0
1863,6,Daniel,Heuer Fernandes,13091774.0,92.0,33.0,33.0,33.0,199082.0,3051.0,0,1,https://kickbase.b-cdn.net/pool/playersbig/1863.png,1.0,1,233.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 100}, {""hasPlayed"": true, ""points"": 119}, {""hasPlayed"": true, ""points"": 92}, {""hasPlayed"": true, ""points"": 54}]",Daniel Heuer Fernandes,149136.0
1865,6,Yussuf,Poulsen,4572196.0,23.0,15.0,15.0,1.0,26304.0,340.0,0,4,https://kickbase.b-cdn.net/pool/playersbig/1865.png,15.0,1,74.0,,"[{""hasPlayed"": true, ""points"": 13}, {""hasPlayed"": true, ""points"": 25}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Yussuf Poulsen,103038.0
1889,6,Bakery,Jatta,5249276.0,47.0,15.0,15.0,12.0,59140.0,710.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/1889.png,18.0,1,135.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 178}, {""hasPlayed"": true, ""points"": 25}, {""hasPlayed"": true, ""points"": 8}, {""hasPlayed"": true, ""points"": -16}]",Bakery Jatta,42692.0
1978,6,Jordan,Torunarigha,10677618.0,73.0,24.0,24.0,21.0,129230.0,1753.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/1978.png,25.0,1,164.0,,"[{""hasPlayed"": true, ""points"": -4}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 128}, {""hasPlayed"": true, ""points"": 99}, {""hasPlayed"": true, ""points"": 38}]",Jordan Torunarigha,85279.0
