id,teamId,firstName,lastName,marketValue,averagePoints,games,gamesPlayed,start11,totalPlaytimeS,totalPoints,status,position,playerImage,number,trend,pointsPerValue,pointsStdDev,history,startProbability,name,marketChangeToday,marketChange.today,marketChange.yesterday,marketChange.twoDays,marketChange.sevenDaysAvg,marketChange.thirtyDaysAvg
15373,28,Reigan,Heskey,4172190.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/4ceda4e80b804183b8af45a55f8bbb24.png,11.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Reigan Heskey,-116313.0,-116313.0,-126207.0,-128862.0,-1532910.0,-3184071.0
16945,28,Thijs,Dallinga,7590773.0,240.0,1.0,1.0,0.0,1810.0,240.0,2,4,https://kickbase.b-cdn.net/content/file/fab92b426a354aacae1fe7f26e0e6ab0.png,27.0,1,31.0,,"[{""hasPlayed"": true, ""points"": 240}]",5,Thijs Dallinga,209604.0,209604.0,340869.0,378553.0,1133474.0,7590773.0
17282,28,Mikey,Moore,10838513.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/374ad94ed404446c906b8264faa1e140.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",3,Mikey Moore,148066.0,148066.0,10190447.0,500000.0,10838513.0,10838513.0
524,14,Oliver,Baumann,17429161.0,129.0,1.0,1.0,1.0,5806.0,129.0,0,1,https://kickbase.b-cdn.net/content/file/6e2c878756924da4a6fa4c11b8e4480c.png,1.0,2,7.0,,"[{""hasPlayed"": true, ""points"": 129}]",1,Oliver Baumann,-155042.0,-155042.0,-109484.0,-35624.0,-882191.0,-2427411.0
1815,14,Andrej,Kramarić,14291539.0,-3.0,1.0,1.0,0.0,513.0,-3.0,0,3,https://kickbase.b-cdn.net/content/file/26cffab4e6be4195a3d2817f15c60ee2.png,27.0,2,,,"[{""hasPlayed"": true, ""points"": -3}]",4,Andrej Kramarić,-488434.0,-488434.0,-429177.0,-456376.0,-2458620.0,-10755299.0
1954,14,,Bernardo,7156102.0,62.0,1.0,1.0,1.0,3268.0,62.0,2,2,https://kickbase.b-cdn.net/content/file/2e01b620f1354d0f9383cc0003c49d97.png,13.0,1,8.0,,"[{""hasPlayed"": true, ""points"": 62}]",3,Bernardo,107550.0,107550.0,160481.0,175706.0,571548.0,-3160068.0
2373,14,Ozan,Kabak,23455965.0,201.0,1.0,1.0,1.0,5806.0,201.0,0,2,https://kickbase.b-cdn.net/content/file/61c84298d75b4e86b4f46a133f91f33d.png,5.0,1,8.0,,"[{""hasPlayed"": true, ""points"": 201}]",1,Ozan Kabak,77664.0,77664.0,113642.0,154455.0,780896.0,4326788.0
2803,14,Tim,Lemperle,11039530.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/531648f7c8e7446883243fb819e94d82.png,19.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",1,Tim Lemperle,199429.0,199429.0,218466.0,218721.0,1207694.0,-1123618.0
2852,14,Luca,Philipp,500000.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/e45a165d68934e8e8a2bbc33ecbbbc96.png,37.0,0,,,"[{""hasPlayed"": false, ""points"": null}]",5,Luca Philipp,0.0,0.0,0.0,0.0,0.0,0.0
3124,14,Patrick,Wimmer,10569853.0,76.0,1.0,1.0,1.0,4308.0,76.0,0,3,https://kickbase.b-cdn.net/content/file/a1e6985ea5b8487ca2db9c16a66eafe7.png,8.0,1,7.0,,"[{""hasPlayed"": true, ""points"": 76}]",3,Patrick Wimmer,102374.0,102374.0,188622.0,328313.0,2043870.0,1480870.0
3158,14,Fisnik,Asllani,19218371.0,,,,,,,2,4,https://kickbase.b-cdn.net/content/file/61214fe54f31411ea068f8fb8b3c1e49.png,11.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Fisnik Asllani,-565074.0,-565074.0,-557007.0,-555652.0,-3735115.0,-7005884.0
3204,14,Bambasé,Conté,9198968.0,106.0,1.0,1.0,1.0,5806.0,106.0,0,4,https://kickbase.b-cdn.net/content/file/fa595ccc62ce4fdeafca00ccfc95088b.png,20.0,1,11.0,,"[{""hasPlayed"": true, ""points"": 106}]",3,Bambasé Conté,268004.0,268004.0,289350.0,292127.0,1081496.0,-553455.0
3471,14,Adam,Hložek,10464637.0,47.0,1.0,1.0,1.0,3276.0,47.0,0,4,https://kickbase.b-cdn.net/content/file/a70373665abe402993add63ac96b77de.png,10.0,2,4.0,,"[{""hasPlayed"": true, ""points"": 47}]",3,Adam Hložek,-548338.0,-548338.0,-297077.0,2881.0,-453483.0,5318796.0
7543,14,Max,Moerstedt,5198349.0,-75.0,1.0,1.0,0.0,2530.0,-75.0,0,4,https://kickbase.b-cdn.net/content/file/901ac71d98064e48b7b250786d8ac1d2.png,9.0,1,,,"[{""hasPlayed"": true, ""points"": -75}]",3,Max Moerstedt,149470.0,149470.0,178386.0,104429.0,592515.0,938959.0
7673,14,Albian,Hajdari,16947023.0,56.0,1.0,1.0,1.0,5299.0,56.0,0,2,https://kickbase.b-cdn.net/content/file/0f60a3cd21c94cc4913d13f811e532a9.png,21.0,2,3.0,,"[{""hasPlayed"": true, ""points"": 56}]",2,Albian Hajdari,-533354.0,-533354.0,-592713.0,-604788.0,-2189236.0,1456789.0
7717,14,Alexander,Prass,2142269.0,,,,,,,2,3,https://kickbase.b-cdn.net/content/file/f9e6ef6646eb4d248d5ce3ee24abda2d.png,22.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Alexander Prass,-108793.0,-108793.0,-123791.0,-129957.0,-825981.0,-3387439.0
