id,teamId,firstName,lastName,marketValue,averagePoints,games,gamesPlayed,start11,totalPlaytimeS,totalPoints,status,position,playerImage,number,trend,pointsPerValue,pointsStdDev,history,startProbability,name,marketChangeToday,marketChange.today,marketChange.yesterday,marketChange.twoDays,marketChange.sevenDaysAvg,marketChange.thirtyDaysAvg,sofascore_average_rating,expected_match_points,ligainsider_starting_chance,kickbase_starting_chance,rotowire_starting_chance,questionable_injury_penalty,starting_chance,score
1858,5,Anthony,Jung,1310223.0,37.0,12.0,12.0,4.0,36970.0,441.0,0,2,https://kickbase.b-cdn.net/content/file/5de873b60e7a46eb83255e4a5297a974.png,5.0,2,336.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 16}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 5}, {""hasPlayed"": false, ""points"": null}]",4,Anthony Jung,-121847.0,-121847.0,-120409.0,-122668.0,-920075.0,810223.0,0.0,1.6764168190127973,0.0,0.0,0.0,0.0,0.0,0.0
1910,5,Florian,Müller,500000.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/812a2cedbff7444099345ed29acae1a0.png,21.0,0,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Florian Müller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6764168190127973,0.0,0.0,0.0,0.0,0.0,0.0
2084,5,Philipp,Lienhart,13123590.0,69.0,20.0,20.0,14.0,86712.0,1379.0,0,2,https://kickbase.b-cdn.net/content/file/748f11f6c0294a41850137ab1c162436.png,3.0,1,105.0,,"[{""hasPlayed"": true, ""points"": 80}, {""hasPlayed"": true, ""points"": 25}, {""hasPlayed"": true, ""points"": 152}, {""hasPlayed"": true, ""points"": 2}, {""hasPlayed"": true, ""points"": 15}]",2,Philipp Lienhart,114085.0,114085.0,136860.0,165045.0,1108239.0,5269101.0,6.97,1.6764168190127973,1.0,1.0,1.0,0.0,1.0,11.684625
2125,5,Jan-Niklas,Beste,11702306.0,60.0,28.0,28.0,20.0,111405.0,1693.0,0,3,https://kickbase.b-cdn.net/content/file/50008e312d584e419fc78f1d54151bc3.png,19.0,1,144.0,,"[{""hasPlayed"": true, ""points"": 150}, {""hasPlayed"": true, ""points"": 2}, {""hasPlayed"": true, ""points"": 63}, {""hasPlayed"": true, ""points"": 0}, {""hasPlayed"": true, ""points"": 55}]",1,Jan-Niklas Beste,130907.0,130907.0,158877.0,168399.0,1096308.0,5376002.0,6.6,1.6764168190127973,1.0,1.0,1.0,0.0,1.0,11.064351
2176,5,Lucas,Höler,3249970.0,46.0,33.0,33.0,25.0,134301.0,1531.0,256,4,https://kickbase.b-cdn.net/content/file/fd6c0b5e138c4a7382c1f0eade49e3f9.png,9.0,1,471.0,,"[{""hasPlayed"": true, ""points"": 43}, {""hasPlayed"": true, ""points"": -5}, {""hasPlayed"": true, ""points"": 16}, {""hasPlayed"": true, ""points"": 72}, {""hasPlayed"": true, ""points"": 94}]",4,Lucas Höler,267570.0,267570.0,207236.0,176810.0,674541.0,-996466.0,7.3,1.6764168190127973,0.0,0.0,0.0,0.0,0.0,0.0
2722,5,Patrick,Osterhage,4234812.0,47.0,20.0,20.0,13.0,78511.0,938.0,0,3,https://kickbase.b-cdn.net/content/file/60fae74949d64f7dbfc181f788ffc48c.png,6.0,2,221.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Patrick Osterhage,-132450.0,-132450.0,-133062.0,-135401.0,-1295042.0,3569654.0,7.25,1.6764168190127973,0.0,0.0,0.0,0.0,0.0,0.0
3019,5,Noah,Atubolu,9724849.0,97.0,34.0,34.0,34.0,203699.0,3299.0,0,1,https://kickbase.b-cdn.net/content/file/ba5dbe845bb948f5887a048993400dbb.png,1.0,1,339.0,,"[{""hasPlayed"": true, ""points"": 118}, {""hasPlayed"": true, ""points"": 51}, {""hasPlayed"": true, ""points"": 64}, {""hasPlayed"": true, ""points"": 23}, {""hasPlayed"": true, ""points"": 94}]",5,Noah Atubolu,330949.0,330949.0,329331.0,345439.0,1391222.0,-2064041.0,0.0,1.6764168190127973,0.0,0.0,0.0,0.0,0.0,0.0
3209,5,Yannik,Engelhardt,10553425.0,64.0,31.0,31.0,29.0,162513.0,1970.0,0,3,https://kickbase.b-cdn.net/content/file/026c80a428ef428ba28a09167853739e.png,16.0,1,186.0,,"[{""hasPlayed"": true, ""points"": 135}, {""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 86}, {""hasPlayed"": true, ""points"": 87}, {""hasPlayed"": true, ""points"": -10}]",2,Yannik Engelhardt,133085.0,133085.0,171322.0,266067.0,1607283.0,7142720.0,7.2,1.6764168190127973,1.0,1.0,1.0,0.0,1.0,12.070201
3218,5,Mio,Backhaus,17354151.0,95.0,32.0,32.0,32.0,190988.0,3025.0,0,1,https://kickbase.b-cdn.net/content/file/5b9a29bca41244bb8c7e691643d00e7d.png,1.0,1,174.0,,"[{""hasPlayed"": true, ""points"": 179}, {""hasPlayed"": true, ""points"": 115}, {""hasPlayed"": true, ""points"": 74}, {""hasPlayed"": true, ""points"": 120}, {""hasPlayed"": true, ""points"": 67}]",1,Mio Backhaus,42344.0,42344.0,68640.0,91382.0,687983.0,3498854.0,6.9,1.6764168190127973,1.0,1.0,1.0,0.0,1.0,11.567276
3304,5,Igor,Matanović,19014276.0,68.0,31.0,31.0,14.0,106505.0,2099.0,0,4,https://kickbase.b-cdn.net/content/file/6bb42fe3c2da4e1e9f8ad8dc25f1cc85.png,31.0,1,110.0,,"[{""hasPlayed"": true, ""points"": 265}, {""hasPlayed"": true, ""points"": 207}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": true, ""points"": 5}, {""hasPlayed"": true, ""points"": 37}]",1,Igor Matanović,159425.0,159425.0,155654.0,172495.0,1194228.0,4770811.0,7.8,1.6764168190127973,1.0,1.0,1.0,0.0,1.0,13.076051
4335,5,Derry,Scherhant,6040917.0,48.0,31.0,31.0,12.0,87953.0,1487.0,0,3,https://kickbase.b-cdn.net/content/file/bef26d4942154c3483dbb80207a36d4d.png,7.0,1,246.0,,"[{""hasPlayed"": true, ""points"": 183}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": true, ""points"": 8}, {""hasPlayed"": true, ""points"": 59}]",3,Derry Scherhant,261951.0,261951.0,282952.0,273409.0,1299841.0,1372195.0,7.53,1.6764168190127973,0.3103448275862069,0.3103448275862069,0.0,0.0,0.27155172413793105,3.427911
6209,5,Philipp,Treu,11814328.0,52.0,28.0,28.0,24.0,144527.0,1454.0,0,2,https://kickbase.b-cdn.net/content/file/76b764f7f4a448e39454f846207e2071.png,29.0,1,123.0,,"[{""hasPlayed"": true, ""points"": 47}, {""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": true, ""points"": 60}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Philipp Treu,117479.0,117479.0,136804.0,133146.0,843109.0,4891989.0,7.15,1.6764168190127973,1.0,1.0,1.0,0.0,1.0,11.98638
7215,5,Jordy,Makengo,3925875.0,42.0,20.0,20.0,12.0,79520.0,840.0,0,2,https://kickbase.b-cdn.net/content/file/fd0567aa1f2a49ac97f7b4bdc6aa87a7.png,33.0,1,213.0,,"[{""hasPlayed"": true, ""points"": 188}, {""hasPlayed"": true, ""points"": 0}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 28}]",3,Jordy Makengo,407196.0,407196.0,402456.0,411503.0,2139574.0,-84229.0,6.97,1.6764168190127973,0.2723146747352497,0.6051437216338881,1.0,0.0,0.4880862329803328,5.703105
7216,5,Max,Rosenfelder,3034922.0,27.0,12.0,12.0,5.0,32955.0,318.0,0,2,https://kickbase.b-cdn.net/content/file/e433049f58c743a5959513619885f55b.png,37.0,2,104.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Max Rosenfelder,-66008.0,-66008.0,-93984.0,-126034.0,-768407.0,1504311.0,6.9,1.6764168190127973,0.0,0.0,0.0,0.0,0.0,0.0
8363,5,Berkay,Yilmaz,7020413.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/1fc23d1e07db4a7da80071b9456c1dfc.png,27.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Berkay Yilmaz,-333195.0,-333195.0,-344822.0,-320002.0,-2309197.0,1753040.0,0.0,1.6764168190127973,0.0,0.0,0.0,0.0,0.0,0.0
8364,5,Bruno,Ogbus,1642906.0,52.0,18.0,18.0,14.0,78675.0,940.0,0,2,https://kickbase.b-cdn.net/content/file/e64737da07c343e9a8027194fa943078.png,43.0,2,572.0,,"[{""hasPlayed"": true, ""points"": 38}, {""hasPlayed"": true, ""points"": -23}, {""hasPlayed"": true, ""points"": 50}, {""hasPlayed"": true, ""points"": 59}, {""hasPlayed"": true, ""points"": 110}]",5,Bruno Ogbus,-64664.0,-64664.0,-66332.0,-74439.0,-637919.0,-2742170.0,0.0,1.6764168190127973,0.0,0.0,0.0,0.0,0.0,0.0
11006,5,Yuito,Suzuki,13592160.0,63.0,25.0,25.0,18.0,107057.0,1570.0,0,3,https://kickbase.b-cdn.net/content/file/b6f12e7f20704297b8205da224ce56f1.png,14.0,1,115.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 50}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 62}]",1,Yuito Suzuki,172535.0,172535.0,185310.0,184053.0,1302004.0,4841631.0,6.53,1.6764168190127973,1.0,1.0,1.0,0.0,1.0,10.947002
11007,5,Cyriaque,Irié,3724354.0,15.0,10.0,10.0,3.0,24064.0,150.0,0,3,https://kickbase.b-cdn.net/content/file/495fd2fe440e4673a4c36e223f53eb4e.png,22.0,2,40.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -20}, {""hasPlayed"": false, ""points"": null}]",4,Cyriaque Irié,-127801.0,-127801.0,-134527.0,-133639.0,-1280634.0,2852981.0,6.87,1.6764168190127973,0.0,0.0,0.0,0.0,0.0,0.0
14048,5,Keisuke,Goto,5055250.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/51c1a52f7444432aab2f7b125fe5ac33.png,42.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Keisuke Goto,-282936.0,-282936.0,-270986.0,-338632.0,-2258790.0,-3190291.0,6.77,1.6764168190127973,0.0,0.0,0.0,0.0,0.0,0.0
15196,5,Rihito,Yamamoto,5458304.0,,,,,,,2,3,https://kickbase.b-cdn.net/content/file/500d566763b246d9b74d65bf2cf33241.png,20.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Rihito Yamamoto,-352932.0,-352932.0,-349391.0,-349879.0,-2421105.0,-2017900.0,0.0,1.6764168190127973,0.0,0.0,0.0,0.0,0.0,0.0
43,10,Mitchell,Weiser,4519893.0,,,,,,,2,2,https://kickbase.b-cdn.net/content/file/d4075d101f5c49f88113a719ed8f34e5.png,8.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Mitchell Weiser,-64593.0,-64593.0,-45526.0,-43240.0,-617755.0,-2205583.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
157,10,Niklas,Stark,1938917.0,36.0,14.0,14.0,9.0,46992.0,508.0,2,2,https://kickbase.b-cdn.net/content/file/47d350de3ba7487dad6fff58c11b5910.png,4.0,2,262.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 69}, {""hasPlayed"": true, ""points"": 29}]",5,Niklas Stark,-130749.0,-130749.0,-129125.0,-131768.0,-913674.0,-1469255.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
608,10,Niclas,Füllkrug,10874734.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/df8ef582eb6640278efb36590a35123a.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Niclas Füllkrug,218274.0,218274.0,183892.0,156278.0,-13255634.0,-13255634.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
1996,10,Marco,Friedl,13366286.0,78.0,30.0,30.0,29.0,167391.0,2349.0,0,2,https://kickbase.b-cdn.net/content/file/7ab07056637e493d80590700542ee887.png,32.0,1,175.0,,"[{""hasPlayed"": true, ""points"": 14}, {""hasPlayed"": true, ""points"": 21}, {""hasPlayed"": true, ""points"": 62}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Marco Friedl,125237.0,125237.0,142690.0,145390.0,1041749.0,4792287.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
2294,10,Amos,Pieper,10836338.0,80.0,19.0,19.0,19.0,99133.0,1529.0,0,2,https://kickbase.b-cdn.net/content/file/32262c6e17164fd1a62ee34e358e2540.png,5.0,1,141.0,,"[{""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 44}, {""hasPlayed"": true, ""points"": 72}, {""hasPlayed"": true, ""points"": 80}, {""hasPlayed"": true, ""points"": 82}]",1,Amos Pieper,141182.0,141182.0,152918.0,154237.0,1384701.0,4424586.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
2842,10,Felix,Agu,3821078.0,46.0,11.0,11.0,9.0,48743.0,509.0,1,2,https://kickbase.b-cdn.net/content/file/d3aec548a0d84afcb6a8f6c90cc09e72.png,27.0,2,133.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Felix Agu,-151111.0,-151111.0,-158883.0,-164446.0,-1352710.0,1329516.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
2939,10,Eren Sami,Dinkçi,5591874.0,44.0,22.0,22.0,16.0,91259.0,965.0,2,3,https://kickbase.b-cdn.net/content/file/b75aff01aa3044f98175598e580fdd75.png,0.0,1,172.0,,"[{""hasPlayed"": true, ""points"": 23}, {""hasPlayed"": true, ""points"": 87}, {""hasPlayed"": true, ""points"": 170}, {""hasPlayed"": true, ""points"": 203}, {""hasPlayed"": false, ""points"": null}]",4,Eren Sami Dinkçi,244564.0,244564.0,279583.0,343338.0,2009301.0,2024708.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
3139,10,Cédric,Itten,7467502.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/6479aeb8ddab4dd1a92025ddb8b2c3c2.png,26.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Cédric Itten,-313032.0,-313032.0,-313309.0,-350159.0,-2091840.0,-56063.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
3166,10,Keke,Topp,500000.0,22.0,20.0,20.0,7.0,45051.0,438.0,1,4,https://kickbase.b-cdn.net/content/file/3b2c4046987d46a6a2afe1a90455d7ea.png,9.0,0,876.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Keke Topp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
3228,10,Justin,Njinmah,4883901.0,43.0,33.0,33.0,22.0,126736.0,1409.0,0,4,https://kickbase.b-cdn.net/content/file/aecaedfbbfac4fc189856b5b5d560b2d.png,11.0,1,288.0,,"[{""hasPlayed"": true, ""points"": 10}, {""hasPlayed"": true, ""points"": 33}, {""hasPlayed"": true, ""points"": 13}, {""hasPlayed"": true, ""points"": 12}, {""hasPlayed"": true, ""points"": 104}]",3,Justin Njinmah,71200.0,71200.0,19067.0,-23810.0,-660517.0,118662.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
3281,10,Ludovit,Reis,5139123.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/8d0ebe886d844bffb3283d7f4f8cfdce.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Ludovit Reis,352551.0,352551.0,316905.0,225672.0,-3408160.0,-3408160.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
3450,10,Markus,Kolke,500000.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/8e62a66ca620435fa877b6e0ed662c0b.png,25.0,0,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Markus Kolke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
3481,10,Jens,Stage,19598109.0,100.0,29.0,29.0,29.0,160601.0,2895.0,0,3,https://kickbase.b-cdn.net/content/file/1660e6fa98fe418d8a4abdb17bda1d62.png,6.0,1,147.0,,"[{""hasPlayed"": true, ""points"": 48}, {""hasPlayed"": true, ""points"": 12}, {""hasPlayed"": true, ""points"": 30}, {""hasPlayed"": true, ""points"": 157}, {""hasPlayed"": true, ""points"": 265}]",2,Jens Stage,94768.0,94768.0,84220.0,81168.0,753899.0,3862707.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
7167,10,Senne,Lynen,10417894.0,71.0,31.0,31.0,31.0,180555.0,2210.0,0,3,https://kickbase.b-cdn.net/content/file/155288638ca9459bbebfab0684e818ef.png,14.0,1,212.0,,"[{""hasPlayed"": true, ""points"": 33}, {""hasPlayed"": true, ""points"": 104}, {""hasPlayed"": true, ""points"": 103}, {""hasPlayed"": true, ""points"": 101}, {""hasPlayed"": true, ""points"": 87}]",2,Senne Lynen,101830.0,101830.0,163273.0,289421.0,1714726.0,4025943.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
7282,10,Olivier,Deman,9856859.0,74.0,16.0,16.0,14.0,82852.0,1176.0,0,2,https://kickbase.b-cdn.net/content/file/581d084f390f47a38c3d2d35085fb1e4.png,2.0,2,119.0,,"[{""hasPlayed"": true, ""points"": 51}, {""hasPlayed"": true, ""points"": 129}, {""hasPlayed"": true, ""points"": 106}, {""hasPlayed"": true, ""points"": 33}, {""hasPlayed"": true, ""points"": 87}]",1,Olivier Deman,-108702.0,-108702.0,-145072.0,-109761.0,-574242.0,4335739.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
7469,10,Julián,Malatini,4267469.0,26.0,11.0,11.0,5.0,34567.0,288.0,0,2,https://kickbase.b-cdn.net/content/file/af2e51f752864218aed53729ddc7056e.png,22.0,2,67.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Julián Malatini,-155736.0,-155736.0,-194125.0,-566915.0,-697803.0,3767469.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
7721,10,Marco,Grüll,6933587.0,50.0,33.0,33.0,23.0,130955.0,1641.0,0,3,https://kickbase.b-cdn.net/content/file/73071b81354346399a14dd6431d4e823.png,17.0,1,236.0,,"[{""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": true, ""points"": -14}, {""hasPlayed"": true, ""points"": 19}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 53}]",3,Marco Grüll,195667.0,195667.0,224631.0,263275.0,1878947.0,3233450.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
8166,10,,Chuki,11874619.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/480d2ef5bfd94f57a5db7545d63b0828.png,20.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Chuki,71859.0,71859.0,106659.0,123274.0,889287.0,4528675.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
9513,10,Karl,Hein,13238570.0,164.0,2.0,2.0,2.0,11560.0,327.0,2,1,https://kickbase.b-cdn.net/content/file/0342913c28ed45b18f310732f9b90b16.png,1.0,1,24.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Karl Hein,43211.0,43211.0,79583.0,105897.0,732749.0,4350301.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
9600,10,Alexander,Schlager,3753619.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/c677b3706079488a8ee0283db8fdd970.png,30.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Alexander Schlager,-112365.0,-112365.0,-112694.0,-134793.0,-868847.0,-2099069.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
9923,10,Samuel,Mbangula,10228215.0,50.0,26.0,26.0,12.0,77710.0,1289.0,0,3,https://kickbase.b-cdn.net/content/file/bb63ae114a9641aea1903e760c388b1c.png,7.0,1,126.0,,"[{""hasPlayed"": true, ""points"": 9}, {""hasPlayed"": true, ""points"": -11}, {""hasPlayed"": true, ""points"": 36}, {""hasPlayed"": true, ""points"": 3}, {""hasPlayed"": false, ""points"": null}]",2,Samuel Mbangula,169260.0,169260.0,283673.0,296935.0,1942349.0,2814409.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
9996,10,Patrice,Covic,3628560.0,18.0,15.0,15.0,2.0,25884.0,268.0,0,3,https://kickbase.b-cdn.net/content/file/3c9740e4f1b6416580b598d3da08cdb2.png,24.0,2,73.0,,"[{""hasPlayed"": true, ""points"": 9}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Patrice Covic,-142603.0,-142603.0,-146665.0,-143243.0,-1027666.0,2717190.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
10131,10,Dariusz,Stalmach,2565905.0,,,,,,,2,3,https://kickbase.b-cdn.net/content/file/24197523c05b4e17ac6e922264265d37.png,23.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Dariusz Stalmach,-148023.0,-148023.0,-144040.0,-145907.0,-1046663.0,558034.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
10134,10,Mick,Schmetgens,7173200.0,40.0,2.0,2.0,0.0,2459.0,79.0,0,2,https://kickbase.b-cdn.net/content/file/cbb89b4949af4997a53ca8ecc1ce7c78.png,33.0,1,11.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Mick Schmetgens,263324.0,263324.0,246650.0,239166.0,1779356.0,6673200.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
11262,10,Salim Amani,Musah,7766567.0,17.0,8.0,8.0,2.0,13915.0,134.0,0,4,https://kickbase.b-cdn.net/content/file/06171b2c46b740f29fc107281e5b489c.png,29.0,1,17.0,,"[{""hasPlayed"": true, ""points"": 19}, {""hasPlayed"": true, ""points"": -12}, {""hasPlayed"": true, ""points"": 20}, {""hasPlayed"": true, ""points"": 2}, {""hasPlayed"": false, ""points"": null}]",3,Salim Amani Musah,122716.0,122716.0,184796.0,216245.0,1536697.0,4458330.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
14923,10,Kenny,Quetant,2858033.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/ce71a0ceab994338b9911cf79b91e00c.png,19.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Kenny Quetant,-146317.0,-146317.0,-148208.0,-146210.0,-1019006.0,-2214510.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
14926,10,Darwin,Soylu,2798098.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/5cb0e397fead443c8b6edad320c05fb5.png,34.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Darwin Soylu,-149650.0,-149650.0,-146758.0,-146807.0,-1051064.0,-1212357.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
15256,10,Oskar,Wójcik,4408670.0,,,,,,,2,2,https://kickbase.b-cdn.net/content/file/97c455965a994f56b1d9c44f02427633.png,3.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Oskar Wójcik,-131470.0,-131470.0,-139380.0,-377014.0,-2079104.0,-1037515.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0,0.0
